"GUID","Id","Name","Language"
"1","1","Получено","bg"
"2","2","Изпратено","bg"
"3","3","Собствен превод","bg"
"4","1","Erhalten","de"
"5","2","Gesendet","de"
"6","3","Umbuchung","de"
"7","1","Reçu","fr"
"8","2","Envoyé","fr"
"9","3","Virement interne","fr"
